Year,Month,Date,Rank,Name_of_team,Members,Link
2023,january,2,#43,BLUEJAYS,"{'Name_player_1': ""Pavle 'stYleEeZ' Stojanovski"", 'Link_player_1': 'https://www.hltv.org/player/16186/styleeez', 'Name_player_2': ""Daniel 'dan1' Gligorov"", 'Link_player_2': 'https://www.hltv.org/player/18788/dan1', 'Name_player_3': ""Aleksandar 'CacaNito' Kjulukoski"", 'Link_player_3': 'https://www.hltv.org/player/18790/cacanito', 'Name_player_4': ""Jane 'aidKiT' Apostoloski"", 'Link_player_4': 'https://www.hltv.org/player/20066/aidkit'}",https://www.hltv.org/team/5347/bluejays
2023,january,2,#44,Endpoint,"{'Name_player_1': ""Max 'MiGHTYMAX' Heath"", 'Link_player_1': 'https://www.hltv.org/player/8983/mightymax', 'Name_player_2': ""Kia 'Surreal' Man"", 'Link_player_2': 'https://www.hltv.org/player/9019/surreal', 'Name_player_3': ""Guy 'NertZ' Iluz"", 'Link_player_3': 'https://www.hltv.org/player/9436/nertz', 'Name_player_4': ""Miłosz 'mhL' Knasiak"", 'Link_player_4': 'https://www.hltv.org/player/16847/mhl', 'Name_player_5': ""Nikita 'HeavyGod' Martynenko"", 'Link_player_5': 'https://www.hltv.org/player/20447/heavygod'}",https://www.hltv.org/team/7234/endpoint
2023,january,2,#45,Tricked,"{'Name_player_1': ""Magnus 'Nodios' Olsen"", 'Link_player_1': 'https://www.hltv.org/player/8891/nodios', 'Name_player_2': ""Oliver 'kwezz' Rasmussen"", 'Link_player_2': 'https://www.hltv.org/player/13170/kwezz', 'Name_player_3': ""Philip 'Lucky' Ewald"", 'Link_player_3': 'https://www.hltv.org/player/13843/lucky', 'Name_player_4': ""Oliver 'IceBerg' Berg"", 'Link_player_4': 'https://www.hltv.org/player/16731/iceberg', 'Name_player_5': ""Mathias 'PR1mE' Carlsen"", 'Link_player_5': 'https://www.hltv.org/player/19038/pr1me'}",https://www.hltv.org/team/4602/tricked
2023,january,2,#46,9INE,"{'Name_player_1': ""Wiktor 'mynio' Kruk"", 'Link_player_1': 'https://www.hltv.org/player/4829/mynio', 'Name_player_2': ""Krzysztof 'Goofy' Górski"", 'Link_player_2': 'https://www.hltv.org/player/15428/goofy', 'Name_player_3': ""Kamil 'KEi' Pietkun"", 'Link_player_3': 'https://www.hltv.org/player/17504/kei', 'Name_player_4': ""Kacper 'Kylar' Walukiewicz"", 'Link_player_4': 'https://www.hltv.org/player/19114/kylar'}",https://www.hltv.org/team/10278/9ine
2023,january,2,#47,Permitta,"{'Name_player_1': ""Rafał 'iso' Tync"", 'Link_player_1': 'https://www.hltv.org/player/17905/iso', 'Name_player_2': ""Mariusz 'casey' Jarząb"", 'Link_player_2': 'https://www.hltv.org/player/20349/casey', 'Name_player_3': ""Dawid 'Layner' Falczyński"", 'Link_player_3': 'https://www.hltv.org/player/20350/layner', 'Name_player_4': ""Patryk 'olimp' Woźniak"", 'Link_player_4': 'https://www.hltv.org/player/21263/olimp', 'Name_player_5': ""Rafał 'sNx' Snopek"", 'Link_player_5': 'https://www.hltv.org/player/21265/snx'}",https://www.hltv.org/team/12009/permitta
2023,january,2,#48,Monte,"{'Name_player_1': ""Frederik 'Fessor' Sørensen"", 'Link_player_1': 'https://www.hltv.org/player/16718/fessor', 'Name_player_2': ""Volodymyr 'Woro2k' Veletniuk"", 'Link_player_2': 'https://www.hltv.org/player/16885/woro2k', 'Name_player_3': ""Sergiy 'DemQQ' Demchenko"", 'Link_player_3': 'https://www.hltv.org/player/19733/demqq', 'Name_player_4': ""Mohammad 'BOROS' Malhas"", 'Link_player_4': 'https://www.hltv.org/player/19763/boros', 'Name_player_5': ""Szymon 'kRaSnaL' Mrozek"", 'Link_player_5': 'https://www.hltv.org/player/20282/krasnal'}",https://www.hltv.org/team/11811/monte
2023,january,2,#49,ECLOT,"{'Name_player_1': ""Vojtěch 'Valencio' Mydlář"", 'Link_player_1': 'https://www.hltv.org/player/13569/valencio', 'Name_player_2': ""Filip 'K1-FiDa' Dvořák"", 'Link_player_2': 'https://www.hltv.org/player/15818/k1-fida', 'Name_player_3': ""Lukáš 'capseN' Koláčný"", 'Link_player_3': 'https://www.hltv.org/player/16435/capsen', 'Name_player_4': ""Vít 'nbqq' Pohlot"", 'Link_player_4': 'https://www.hltv.org/player/19594/nbqq', 'Name_player_5': ""Martin 'Dytor' Handl"", 'Link_player_5': 'https://www.hltv.org/player/19815/dytor'}",https://www.hltv.org/team/7441/eclot
2023,january,2,#50,Sangal,"{'Name_player_1': ""Robin 'ScrunK' Röpke"", 'Link_player_1': 'https://www.hltv.org/player/8212/scrunk', 'Name_player_2': ""Kornél 'kory' Szedlár"", 'Link_player_2': 'https://www.hltv.org/player/16495/kory', 'Name_player_3': ""Love 'phzy' Smidebrant"", 'Link_player_3': 'https://www.hltv.org/player/16726/phzy', 'Name_player_4': ""Can 'kyuubii' Ali"", 'Link_player_4': 'https://www.hltv.org/player/20170/kyuubii', 'Name_player_5': ""Caner 'soulfly' Kesici"", 'Link_player_5': 'https://www.hltv.org/player/20968/soulfly'}",https://www.hltv.org/team/10333/sangal
2023,january,2,#51,ex-Finest,"{'Name_player_1': ""Janusz 'Snax' Pogorzelski"", 'Link_player_1': 'https://www.hltv.org/player/2553/snax', 'Name_player_2': ""Simon 'twist' Eliasson"", 'Link_player_2': 'https://www.hltv.org/player/7443/twist', 'Name_player_3': ""Niclas 'PlesseN' Plessen"", 'Link_player_3': 'https://www.hltv.org/player/9811/plessen', 'Name_player_4': ""Olek 'hades' Miskiewicz"", 'Link_player_4': 'https://www.hltv.org/player/16848/hades', 'Name_player_5': ""Kristjan 'shokz' Jakobson"", 'Link_player_5': 'https://www.hltv.org/player/16859/shokz'}",https://www.hltv.org/team/11984/ex-finest
2023,january,2,#52,SINNERS,"{'Name_player_1': ""Tomáš 'oskar' Šťastný"", 'Link_player_1': 'https://www.hltv.org/player/798/oskar', 'Name_player_2': ""Patrik 'Zero' Žúdel"", 'Link_player_2': 'https://www.hltv.org/player/8413/zero', 'Name_player_3': ""Jindřich 'ZEDKO' Chyba"", 'Link_player_3': 'https://www.hltv.org/player/8488/zedko', 'Name_player_4': ""Sebastian 'beastik' Daňo"", 'Link_player_4': 'https://www.hltv.org/player/11199/beastik', 'Name_player_5': ""Max 'SHOCK' Kvapil"", 'Link_player_5': 'https://www.hltv.org/player/12810/shock'}",https://www.hltv.org/team/10577/sinners
2023,january,2,#53,1win,"{'Name_player_1': ""Egor 'flamie' Vasilyev"", 'Link_player_1': 'https://www.hltv.org/player/7594/flamie', 'Name_player_2': ""Aleksandr 'TRAVIS' Timkiv"", 'Link_player_2': 'https://www.hltv.org/player/16948/travis', 'Name_player_3': ""Aleksandr 'glowiing' Matsievich"", 'Link_player_3': 'https://www.hltv.org/player/17508/glowiing', 'Name_player_4': ""Denis 'deko' Zhukov"", 'Link_player_4': 'https://www.hltv.org/player/20113/deko'}",https://www.hltv.org/team/10621/1win
2023,january,2,#54,ex-Into the Breach,"{'Name_player_1': ""William 'draken' Sundin"", 'Link_player_1': 'https://www.hltv.org/player/9255/draken', 'Name_player_2': ""Alfred 'RuStY' Karlsson"", 'Link_player_2': 'https://www.hltv.org/player/10784/rusty', 'Name_player_3': ""Adam 'Adam9130' Ahmad"", 'Link_player_3': 'https://www.hltv.org/player/18219/adam9130', 'Name_player_4': ""Cai 'CYPHER' Watson"", 'Link_player_4': 'https://www.hltv.org/player/18571/cypher', 'Name_player_5': ""William 'dobbo' Dobson"", 'Link_player_5': 'https://www.hltv.org/player/20128/dobbo'}",https://www.hltv.org/team/11481/ex-into-the-breach
2023,january,2,#55,Illuminar,"{'Name_player_1': ""Paweł 'byali' Bieliński"", 'Link_player_1': 'https://www.hltv.org/player/5386/byali', 'Name_player_2': ""Piotr 'morelz' Taterka"", 'Link_player_2': 'https://www.hltv.org/player/8324/morelz', 'Name_player_3': ""Mateusz 'TOAO' Zawistowski"", 'Link_player_3': 'https://www.hltv.org/player/11278/toao', 'Name_player_4': ""Hubert 'szejn' Światły"", 'Link_player_4': 'https://www.hltv.org/player/17113/szejn', 'Name_player_5': ""Bartek 'mASKED' Trybuła"", 'Link_player_5': 'https://www.hltv.org/player/21142/masked'}",https://www.hltv.org/team/8813/illuminar
2023,january,2,#56,QUAZAR,"{'Name_player_1': ""Evgeny 'fenvicious' Mitsik"", 'Link_player_1': 'https://www.hltv.org/player/10590/fenvicious', 'Name_player_2': ""Nikolay 'Frothe' Shamov"", 'Link_player_2': 'https://www.hltv.org/player/20951/frothe', 'Name_player_3': ""Dmitry 'spirit' Kutovykh"", 'Link_player_3': 'https://www.hltv.org/player/21367/spirit', 'Name_player_4': ""Vladimir 'shady' Karelin"", 'Link_player_4': 'https://www.hltv.org/player/21392/shady', 'Name_player_5': ""Denis 'xdENiSZERA' Sklenin"", 'Link_player_5': 'https://www.hltv.org/player/21447/xdeniszera'}",https://www.hltv.org/team/11312/quazar
2023,january,2,#57,Nouns,"{'Name_player_1': ""Christopher 'cJ dA K1nG' Jones"", 'Link_player_1': 'https://www.hltv.org/player/9571/cj-da-k1ng', 'Name_player_2': ""David 'cynic' Polster"", 'Link_player_2': 'https://www.hltv.org/player/16546/cynic', 'Name_player_3': ""Brendan 'Bwills' Williams"", 'Link_player_3': 'https://www.hltv.org/player/16647/bwills', 'Name_player_4': ""Bobby 'stamina' Eitrem"", 'Link_player_4': 'https://www.hltv.org/player/16893/stamina', 'Name_player_5': ""Carson 'nosraC' O'Reilly"", 'Link_player_5': 'https://www.hltv.org/player/17918/nosrac'}",https://www.hltv.org/team/11948/nouns
2023,january,2,#58,Lynn Vision,"{'Name_player_1': ""Heng 'expro' Yang"", 'Link_player_1': 'https://www.hltv.org/player/12490/expro', 'Name_player_2': ""Zhe 'Westmelon' Niu"", 'Link_player_2': 'https://www.hltv.org/player/16551/westmelon', 'Name_player_3': ""Sike 'z4kr' Zhang"", 'Link_player_3': 'https://www.hltv.org/player/18744/z4kr', 'Name_player_4': ""Lizhi 'Starry' Ye"", 'Link_player_4': 'https://www.hltv.org/player/20254/starry', 'Name_player_5': ""Niu 'Nelly' Zhe"", 'Link_player_5': 'https://www.hltv.org/player/22016/nelly'}",https://www.hltv.org/team/8840/lynn-vision
2023,january,2,#59,IKLA,"{'Name_player_1': ""Dmitriy 'SENSEi' Shvorak"", 'Link_player_1': 'https://www.hltv.org/player/18227/sensei', 'Name_player_2': ""Yaroslav 'byr9' Buryak"", 'Link_player_2': 'https://www.hltv.org/player/19590/byr9', 'Name_player_3': ""Kyrylo 's4ltovsk1yy' Lytvynov"", 'Link_player_3': 'https://www.hltv.org/player/19614/s4ltovsk1yy', 'Name_player_4': ""Yevhen 'j3kie' Serhachov"", 'Link_player_4': 'https://www.hltv.org/player/20228/j3kie', 'Name_player_5': ""Vladyslav 'Kvem' Korol"", 'Link_player_5': 'https://www.hltv.org/player/21452/kvem'}",https://www.hltv.org/team/11982/ikla
2023,january,2,#60,PROSPECTS,"{'Name_player_1': ""Gustav 'FRANSSON' Fransson"", 'Link_player_1': 'https://www.hltv.org/player/15975/fransson', 'Name_player_2': ""Olle 'spooke' Grundström"", 'Link_player_2': 'https://www.hltv.org/player/19064/spooke', 'Name_player_3': ""Johan 'hype' Engblom"", 'Link_player_3': 'https://www.hltv.org/player/20592/hype', 'Name_player_4': ""Jonatan 'bobeksde' Persson"", 'Link_player_4': 'https://www.hltv.org/player/21159/bobeksde'}",https://www.hltv.org/team/11425/prospects
2023,january,2,#61,AGO,"{'Name_player_1': ""Damian 'Furlan' Kislowski"", 'Link_player_1': 'https://www.hltv.org/player/8327/furlan', 'Name_player_2': ""Eryk 'leman' Kocęba"", 'Link_player_2': 'https://www.hltv.org/player/8539/leman', 'Name_player_3': ""Michał 'snatchie' Rudzki"", 'Link_player_3': 'https://www.hltv.org/player/9574/snatchie', 'Name_player_4': ""Tomasz 'phr' Wójcik"", 'Link_player_4': 'https://www.hltv.org/player/11891/phr', 'Name_player_5': ""Grzegorz 'jedqr' Jędras"", 'Link_player_5': 'https://www.hltv.org/player/14684/jedqr'}",https://www.hltv.org/team/8068/ago
2023,january,2,#62,Young Ninjas,"{'Name_player_1': ""Erik 'ztr' Gustafsson"", 'Link_player_1': 'https://www.hltv.org/player/16486/ztr', 'Name_player_2': ""Sean 'eraa' Knutsson"", 'Link_player_2': 'https://www.hltv.org/player/16487/eraa', 'Name_player_3': ""Linus 'nilo' Bergman"", 'Link_player_3': 'https://www.hltv.org/player/20119/nilo', 'Name_player_4': ""Adam 'adamb' Ångström"", 'Link_player_4': 'https://www.hltv.org/player/20878/adamb', 'Name_player_5': ""Max 'maxster' Jansson"", 'Link_player_5': 'https://www.hltv.org/player/20879/maxster'}",https://www.hltv.org/team/10960/young-ninjas
2023,january,2,#63,BIG Academy,"{'Name_player_1': ""Tizian 'tiziaN' Feldbusch"", 'Link_player_1': 'https://www.hltv.org/player/5796/tizian', 'Name_player_2': ""David 'prosus' Hesse"", 'Link_player_2': 'https://www.hltv.org/player/19284/prosus', 'Name_player_3': ""Tom 'skyye' Hagedorn"", 'Link_player_3': 'https://www.hltv.org/player/20169/skyye', 'Name_player_4': ""Nico 'Aqua' Kembitzky"", 'Link_player_4': 'https://www.hltv.org/player/20736/aqua', 'Name_player_5': ""Marcel 'hyped' Köhn"", 'Link_player_5': 'https://www.hltv.org/player/21468/hyped'}",https://www.hltv.org/team/10254/big-academy
2023,january,2,#64,K23,"{'Name_player_1': ""Rassim 'Jyo' Valijev"", 'Link_player_1': 'https://www.hltv.org/player/12269/jyo', 'Name_player_2': ""Artem 'iDISBALANCE' Egorov"", 'Link_player_2': 'https://www.hltv.org/player/14273/idisbalance', 'Name_player_3': ""Daniil 'X5G7V' Maryshev"", 'Link_player_3': 'https://www.hltv.org/player/19575/x5g7v', 'Name_player_4': ""Konstantin 'Raijin' Trubarov"", 'Link_player_4': 'https://www.hltv.org/player/20207/raijin'}",https://www.hltv.org/team/7244/k23
2023,january,2,#65,AVANGAR,"{'Name_player_1': ""Alikhan 'w1nt3r' Kopzhanov"", 'Link_player_1': 'https://www.hltv.org/player/14359/w1nt3r', 'Name_player_2': ""Aman 'ice' Seitkaliyev"", 'Link_player_2': 'https://www.hltv.org/player/17792/ice', 'Name_player_3': ""Aidos 'kade0' Khairzhan"", 'Link_player_3': 'https://www.hltv.org/player/18752/kade0', 'Name_player_4': ""Zhandarbek 'sorrow' Mamyrbek"", 'Link_player_4': 'https://www.hltv.org/player/19967/sorrow', 'Name_player_5': ""Kaisar 'ICY' Faiznurov"", 'Link_player_5': 'https://www.hltv.org/player/21439/icy'}",https://www.hltv.org/team/8120/avangar
2023,january,2,#66,HONORIS,"{'Name_player_1': ""Wiktor 'TaZ' Wojtas"", 'Link_player_1': 'https://www.hltv.org/player/161/taz', 'Name_player_2': ""Kamil 'reiko' Cegiełko"", 'Link_player_2': 'https://www.hltv.org/player/15203/reiko', 'Name_player_3': ""Kamil 'Sobol' Sobolewski"", 'Link_player_3': 'https://www.hltv.org/player/15940/sobol', 'Name_player_4': ""Dawid 'SaMey' Stańczak"", 'Link_player_4': 'https://www.hltv.org/player/20245/samey'}",https://www.hltv.org/team/10737/honoris
2023,january,2,#67,LDLC,"{'Name_player_1': ""François 'amanek' Delaunay"", 'Link_player_1': 'https://www.hltv.org/player/9616/amanek', 'Name_player_2': ""Remi 'Diviiii' Alexandre"", 'Link_player_2': 'https://www.hltv.org/player/19937/diviiii', 'Name_player_3': ""Arthur 'Snobling' Benard"", 'Link_player_3': 'https://www.hltv.org/player/21711/snobling', 'Name_player_4': ""Filip 'Graviti' Brankovic"", 'Link_player_4': 'https://www.hltv.org/player/21969/graviti', 'Name_player_5': ""Hugo 'Brooxsy' Di Bono"", 'Link_player_5': 'https://www.hltv.org/player/21971/brooxsy'}",https://www.hltv.org/team/4674/ldlc
2023,january,2,#68,Sharks,"{'Name_player_1': ""Jhonatan 'jnt' Silva"", 'Link_player_1': 'https://www.hltv.org/player/11747/jnt', 'Name_player_2': ""Rodrigo 'drg' Ausenka"", 'Link_player_2': 'https://www.hltv.org/player/16645/drg', 'Name_player_3': ""Vinicius 'n1ssim' Pereira"", 'Link_player_3': 'https://www.hltv.org/player/19686/n1ssim', 'Name_player_4': ""Richard 'chayJESUS' Seidy"", 'Link_player_4': 'https://www.hltv.org/player/20026/chayjesus', 'Name_player_5': ""Victor 'togs' Rapassi"", 'Link_player_5': 'https://www.hltv.org/player/20084/togs'}",https://www.hltv.org/team/8113/sharks
2023,january,2,#69,B8,"{'Name_player_1': ""Arseniy 'cptkurtka023' Derevinskiy"", 'Link_player_1': 'https://www.hltv.org/player/16147/cptkurtka023', 'Name_player_2': ""Denys 'amster' Liashenko"", 'Link_player_2': 'https://www.hltv.org/player/19617/amster', 'Name_player_3': ""Alexey 'alex666' Yarmoshchuk"", 'Link_player_3': 'https://www.hltv.org/player/20112/alex666', 'Name_player_4': ""Artem 'r1nkle' Moroz"", 'Link_player_4': 'https://www.hltv.org/player/20425/r1nkle'}",https://www.hltv.org/team/11241/b8
2023,january,2,#70,EYEBALLERS,"{'Name_player_1': ""Robin 'flusha' Rönnquist"", 'Link_player_1': 'https://www.hltv.org/player/3055/flusha', 'Name_player_2': ""Jesper 'JW' Wecksell"", 'Link_player_2': 'https://www.hltv.org/player/3849/jw', 'Name_player_3': ""Anton 'Sapec' Palmgren"", 'Link_player_3': 'https://www.hltv.org/player/15569/sapec', 'Name_player_4': ""Peppe 'Peppzor' Borak"", 'Link_player_4': 'https://www.hltv.org/player/15949/peppzor', 'Name_player_5': ""Casper 'SHiNE' Wennerberg"", 'Link_player_5': 'https://www.hltv.org/player/19065/shine'}",https://www.hltv.org/team/11737/eyeballers
2023,january,2,#71,Falcons,"{'Name_player_1': ""Kenny 'kennyS' Schrub"", 'Link_player_1': 'https://www.hltv.org/player/7167/kennys', 'Name_player_2': ""Nathan 'NBK-' Schmitt"", 'Link_player_2': 'https://www.hltv.org/player/7168/nbk', 'Name_player_3': ""Ali 'hAdji' Haïnouss"", 'Link_player_3': 'https://www.hltv.org/player/9656/hadji', 'Name_player_4': ""Kévin 'misutaaa' Rabier"", 'Link_player_4': 'https://www.hltv.org/player/14176/misutaaa', 'Name_player_5': ""Jordan 'Python' Munck-Foehrle"", 'Link_player_5': 'https://www.hltv.org/player/19671/python'}",https://www.hltv.org/team/11283/falcons
2023,january,2,#72,FTW,"{'Name_player_1': ""Renato 'stadodo' Gonçalves"", 'Link_player_1': 'https://www.hltv.org/player/11205/stadodo', 'Name_player_2': ""Filipe 'NOPEEJ' Dias"", 'Link_player_2': 'https://www.hltv.org/player/16102/nopeej', 'Name_player_3': ""Diogo 'DDias' Dias"", 'Link_player_3': 'https://www.hltv.org/player/20463/ddias', 'Name_player_4': ""Rafael 'arrozdoce' Wing"", 'Link_player_4': 'https://www.hltv.org/player/20465/arrozdoce', 'Name_player_5': ""André 'Ag1l' Gil"", 'Link_player_5': 'https://www.hltv.org/player/21014/ag1l'}",https://www.hltv.org/team/7379/ftw
2023,january,2,#73,ARCTIC,"{'Name_player_1': ""Gabriel 'ponter' Amaral"", 'Link_player_1': 'https://www.hltv.org/player/16835/ponter', 'Name_player_2': ""Marcello 'MaLLby' Czarneski"", 'Link_player_2': 'https://www.hltv.org/player/17216/mallby', 'Name_player_3': ""Icaro 'ninjaZ' Cavalari"", 'Link_player_3': 'https://www.hltv.org/player/20083/ninjaz', 'Name_player_4': ""Paulo 'short' Ballardini"", 'Link_player_4': 'https://www.hltv.org/player/20278/short', 'Name_player_5': ""Allan 'history' Lawrenz"", 'Link_player_5': 'https://www.hltv.org/player/20939/history'}",https://www.hltv.org/team/11561/arctic
2023,january,2,#74,GenOne,"{'Name_player_1': ""Christophe 'SIXER' Xia"", 'Link_player_1': 'https://www.hltv.org/player/147/sixer', 'Name_player_2': ""Damien 'wasiNk' Dufour"", 'Link_player_2': 'https://www.hltv.org/player/18731/wasink', 'Name_player_3': ""Jérémy 'jeyN' Nguyen"", 'Link_player_3': 'https://www.hltv.org/player/19104/jeyn', 'Name_player_4': ""Noah 'Nono2K' Padovan"", 'Link_player_4': 'https://www.hltv.org/player/20306/nono2k', 'Name_player_5': ""Noé 'NeOo' Guenego"", 'Link_player_5': 'https://www.hltv.org/player/21966/neoo'}",https://www.hltv.org/team/11609/genone
2023,january,2,#75,Spirit Academy,"{'Name_player_1': ""Mykhailo 'OWNER' Lymar"", 'Link_player_1': 'https://www.hltv.org/player/20422/owner', 'Name_player_2': ""Myroslav 'zont1x' Plakhotia"", 'Link_player_2': 'https://www.hltv.org/player/20423/zont1x', 'Name_player_3': ""Danil 'donk' Kryshkovets"", 'Link_player_3': 'https://www.hltv.org/player/21167/donk', 'Name_player_4': ""Artem 'ArtFr0st' Kharitonov"", 'Link_player_4': 'https://www.hltv.org/player/21348/artfr0st', 'Name_player_5': ""Oleg 'baz' Kulynych"", 'Link_player_5': 'https://www.hltv.org/player/22688/baz'}",https://www.hltv.org/team/7900/spirit-academy
2023,january,2,#76,DETONATE,"{'Name_player_1': ""Brett 'brett' Rhein"", 'Link_player_1': 'https://www.hltv.org/player/14799/brett', 'Name_player_2': ""Matthew 'Cryptic' Whitmore"", 'Link_player_2': 'https://www.hltv.org/player/15176/cryptic', 'Name_player_3': ""Jack 'micro' Ryan"", 'Link_player_3': 'https://www.hltv.org/player/18090/micro', 'Name_player_4': ""Adam 'freshie' Paterson"", 'Link_player_4': 'https://www.hltv.org/player/18706/freshie', 'Name_player_5': ""Sebastian 'Florence' Ogarev"", 'Link_player_5': 'https://www.hltv.org/player/21057/florence'}",https://www.hltv.org/team/11336/detonate
2023,january,2,#77,Partizan,"{'Name_player_1': ""Luka 'emi' Vuković"", 'Link_player_1': 'https://www.hltv.org/player/2476/emi', 'Name_player_2': ""Luka 'c0llins' Živanović"", 'Link_player_2': 'https://www.hltv.org/player/13026/c0llins', 'Name_player_3': ""Kalin 'KalubeR' Erenditsov"", 'Link_player_3': 'https://www.hltv.org/player/15385/kaluber', 'Name_player_4': ""Viktor 'Duplicate' Mitev"", 'Link_player_4': 'https://www.hltv.org/player/16410/duplicate', 'Name_player_5': ""Marin 'ROGA' Rogić"", 'Link_player_5': 'https://www.hltv.org/player/21297/roga'}",https://www.hltv.org/team/11838/partizan
